,name,url,cr,type,size,ac,hp,speed,align,legendary,source,str,dex,con,int,wis,cha,legendary_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing
535,rakshasa,https://www.aidedd.org/dnd/monstres.php?vo=rakshasa,16,fiend,Medium,16,110,,lawful evil,0,Monster Manual (SRD),14.0,17.0,18.0,13.0,16.0,20.0,1,0,0,0,0,0,0
536,rat,https://www.aidedd.org/dnd/monstres.php?vo=rat,3,beast,Tiny,10,1,,unaligned,0,Monster Manual (SRD),2.0,11.0,9.0,2.0,10.0,4.0,1,0,0,0,0,0,0
537,raven,https://www.aidedd.org/dnd/monstres.php?vo=raven,3,beast,Tiny,12,1,fly,unaligned,0,Monster Manual (SRD),2.0,14.0,8.0,2.0,12.0,6.0,1,0,0,0,0,0,0
538,reaper-of-bhaal,,5,humanoid (human),Medium,15,27,,chaotic evil,0,Adventures (Descent into Avernus),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
539,red-abishai,,22,fiend (devil),Medium,22,255,fly,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
540,red-dragon-wyrmling,https://www.aidedd.org/dnd/monstres.php?vo=red-dragon-wyrmling,7,dragon,Medium,17,75,fly,chaotic evil,0,Monster Manual (SRD),19.0,10.0,17.0,12.0,11.0,15.0,1,0,0,0,0,0,0
541,red-slaad,,8,aberration,Large,14,93,,chaotic neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
542,redcap,,6,fey,Small,13,45,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
543,reef-manta-ray,https://www.aidedd.org/dnd/monstres.php?vo=reef-manta-ray,2,beast,Large,12,16,swim,unaligned,0,Extra (AideDD),13.0,12.0,12.0,1.0,12.0,4.0,1,0,0,0,0,0,0
544,reef-shark,https://www.aidedd.org/dnd/monstres.php?vo=reef-shark,2,beast,Medium,12,22,swim,unaligned,0,Monster Manual (SRD),14.0,13.0,13.0,1.0,10.0,4.0,1,0,0,0,0,0,0
545,remorhaz,https://www.aidedd.org/dnd/monstres.php?vo=remorhaz,14,monstrosity,Huge,17,195,,unaligned,0,Monster Manual (SRD),24.0,13.0,21.0,4.0,10.0,5.0,1,0,0,0,0,0,0
546,retriever,,17,construct,Large,19,210,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
547,revenant,https://www.aidedd.org/dnd/monstres.php?vo=revenant,8,undead,Medium,13,136,,neutral,0,Monster Manual (BR),18.0,14.0,18.0,13.0,16.0,18.0,1,0,0,0,0,0,0
548,rhinoceros,https://www.aidedd.org/dnd/monstres.php?vo=rhinoceros,5,beast,Large,11,45,,unaligned,0,Monster Manual (SRD),21.0,8.0,15.0,2.0,12.0,6.0,1,0,0,0,0,0,0
549,riding-horse,https://www.aidedd.org/dnd/monstres.php?vo=riding-horse,1,beast,Large,10,13,,unaligned,0,Monster Manual (SRD),16.0,10.0,12.0,2.0,11.0,7.0,1,0,0,0,0,0,0
550,roc,https://www.aidedd.org/dnd/monstres.php?vo=roc,14,monstrosity,Gargantuan,15,248,fly,unaligned,0,Monster Manual (SRD),28.0,10.0,20.0,3.0,10.0,9.0,1,0,0,0,0,0,0
551,roper,https://www.aidedd.org/dnd/monstres.php?vo=roper,8,monstrosity,Large,20,93,,neutral evil,0,Monster Manual (SRD),18.0,8.0,17.0,7.0,16.0,6.0,1,0,0,0,0,0,0
552,rot-troll,,12,giant,Large,16,138,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
553,rug-of-smothering,https://www.aidedd.org/dnd/monstres.php?vo=rug-of-smothering,5,construct,Large,12,33,,unaligned,0,Monster Manual (SRD),17.0,14.0,10.0,1.0,3.0,1.0,1,0,0,0,0,0,0
554,rust-monster,https://www.aidedd.org/dnd/monstres.php?vo=rust-monster,2,monstrosity,Medium,14,27,,unaligned,0,Monster Manual (SRD),13.0,12.0,13.0,2.0,13.0,6.0,1,0,0,0,0,0,0
555,rutterkin,,5,fiend (demon),Medium,12,37,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
556,saber-toothed-tiger,https://www.aidedd.org/dnd/monstres.php?vo=saber-toothed-tiger,5,beast,Large,12,52,,unaligned,0,Monster Manual (SRD),18.0,14.0,15.0,3.0,12.0,8.0,1,0,0,0,0,0,0
557,sahuagin,https://www.aidedd.org/dnd/monstres.php?vo=sahuagin,2,humanoid (sahuagin),Medium,12,22,swim,lawful evil,0,Monster Manual (SRD),13.0,11.0,12.0,12.0,13.0,9.0,1,0,0,0,0,0,0
558,sahuagin-baron,,8,humanoid (sahuagin),Large,16,76,swim,lawful evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
559,sahuagin-priestess,,5,humanoid (sahuagin),Medium,12,33,swim,lawful evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
560,salamander,https://www.aidedd.org/dnd/monstres.php?vo=salamander,8,elemental,Large,15,90,,neutral evil,0,Monster Manual (SRD),18.0,14.0,15.0,11.0,10.0,12.0,1,0,0,0,0,0,0
561,satyr,https://www.aidedd.org/dnd/monstres.php?vo=satyr,2,fey,Medium,14,31,,chaotic neutral,0,Monster Manual (SRD),12.0,16.0,11.0,12.0,10.0,14.0,1,0,0,0,0,0,0
562,scarecrow,,4,construct,Medium,11,36,,chaotic evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
563,scorpion,https://www.aidedd.org/dnd/monstres.php?vo=scorpion,3,beast,Tiny,11,1,,unaligned,0,Monster Manual (SRD),2.0,11.0,8.0,1.0,8.0,2.0,1,0,0,0,0,0,0
564,scout,https://www.aidedd.org/dnd/monstres.php?vo=scout,2,humanoid (any race),Medium,13,16,,any alignment,0,Monster Manual (SRD),11.0,14.0,12.0,11.0,13.0,11.0,1,0,0,0,0,0,0
565,sea-hag,https://www.aidedd.org/dnd/monstres.php?vo=sea-hag,5,fey,Medium,14,52,swim,chaotic evil,0,Monster Manual (SRD),16.0,13.0,16.0,12.0,12.0,13.0,1,0,0,0,0,0,0
566,sea-horse,https://www.aidedd.org/dnd/monstres.php?vo=sea-horse,3,beast,Tiny,11,1,swim,unaligned,0,Monster Manual (SRD),1.0,12.0,8.0,1.0,10.0,2.0,1,0,0,0,0,0,0
567,sea-spawn,,4,humanoid,Medium,11,32,swim,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
568,shadow,https://www.aidedd.org/dnd/monstres.php?vo=shadow,2,undead,Medium,12,16,,chaotic evil,0,Monster Manual (SRD),6.0,14.0,13.0,6.0,10.0,8.0,1,0,0,0,0,0,0
569,shadow-dancer,,10,humanoid (elf),Medium,15,71,,neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
570,shadow-demon,https://www.aidedd.org/dnd/monstres.php?vo=shadow-demon,7,fiend (demon),Medium,13,66,fly,chaotic evil,0,Monster Manual (BR),1.0,17.0,12.0,14.0,13.0,14.0,1,0,0,0,0,0,0
571,shadow-mastiff,,5,monstrosity,Medium,12,33,,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
572,shambling-mound,https://www.aidedd.org/dnd/monstres.php?vo=shambling-mound,8,plant,Large,15,136,swim,unaligned,0,Monster Manual (SRD),18.0,8.0,16.0,5.0,10.0,5.0,1,0,0,0,0,0,0
573,shield-guardian,https://www.aidedd.org/dnd/monstres.php?vo=shield-guardian,10,construct,Large,17,142,,unaligned,0,Monster Manual (SRD),18.0,8.0,18.0,7.0,10.0,3.0,1,0,0,0,0,0,0
574,shoosuva,,11,fiend (demon),Large,14,110,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
575,shrieker,https://www.aidedd.org/dnd/monstres.php?vo=shrieker,3,plant,Medium,5,13,,unaligned,0,Monster Manual (SRD),1.0,1.0,10.0,1.0,3.0,1.0,1,0,0,0,0,0,0
576,sibriex,https://www.aidedd.org/dnd/monstres.php?vo=sibriex,21,fiend (demon),Huge,19,150,fly,chaotic evil,1,Mordenkainen's Tome of Foes,10.0,3.0,23.0,25.0,24.0,25.0,0,0,0,0,0,0,0
577,silver-dragon-wyrmling,https://www.aidedd.org/dnd/monstres.php?vo=silver-dragon-wyrmling,5,dragon,Medium,17,45,fly,lawful good,0,Monster Manual (SRD),19.0,10.0,17.0,12.0,11.0,15.0,1,0,0,0,0,0,0
578,skeleton,https://www.aidedd.org/dnd/monstres.php?vo=skeleton,1,undead,Medium,13,13,,lawful evil,0,Monster Manual (SRD),10.0,14.0,15.0,6.0,8.0,5.0,1,0,0,0,0,0,0
579,skulk,,2,humanoid,Medium,14,18,,chaotic neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
580,skull-lasher-of-myrkul,,4,humanoid (human),Medium,12,32,,neutral evil,0,Adventures (Descent into Avernus),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
581,skull-lord,,18,undead,Medium,18,105,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
582,slaad-tadpole,,0,aberration,Tiny,12,10,,chaotic neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
583,slithering-tracker,https://www.aidedd.org/dnd/monstres.php?vo=slithering-tracker,6,ooze,Medium,14,32,swim,chaotic evil,0,Volo's Guide to Monsters,16.0,19.0,15.0,10.0,14.0,11.0,1,0,0,0,0,0,0
584,smoke-mephit,https://www.aidedd.org/dnd/monstres.php?vo=smoke-mephit,1,elemental,Small,12,22,fly,neutral evil,0,Monster Manual (SRD),6.0,14.0,12.0,10.0,10.0,11.0,1,0,0,0,0,0,0
585,solar,https://www.aidedd.org/dnd/monstres.php?vo=solar,24,celestial,Large,21,243,fly,lawful good,1,Monster Manual (SRD),26.0,22.0,26.0,25.0,25.0,30.0,0,0,0,0,0,0,0
586,soul-monger,,14,humanoid (elf),Medium,15,123,,neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
587,spawn-of-kyuss,,8,undead,Medium,10,76,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
588,spectator,https://www.aidedd.org/dnd/monstres.php?vo=spectator,6,aberration,Medium,14,39,fly,lawful neutral,0,Monster Manual,8.0,14.0,14.0,13.0,14.0,11.0,1,0,0,0,0,0,0
589,specter,https://www.aidedd.org/dnd/monstres.php?vo=specter,4,undead,Medium,12,22,fly,chaotic evil,0,Monster Manual (SRD),1.0,14.0,11.0,10.0,10.0,11.0,1,0,0,0,0,0,0
590,spellcaster-healer-lvl-1,,3,humanoid (any race),Medium,12,9,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
591,spellcaster-healer-lvl-2,,3,humanoid (any race),Medium,12,13,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
592,spellcaster-healer-lvl-3,,3,humanoid (any race),Medium,12,18,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
593,spellcaster-healer-lvl-4,,3,humanoid (any race),Medium,12,22,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
594,spellcaster-healer-lvl-5,,3,humanoid (any race),Medium,12,27,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
595,spellcaster-healer-lvl-6,,3,humanoid (any race),Medium,12,31,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
596,spellcaster-mage-lvl-1,,3,humanoid (any race),Medium,12,9,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
597,spellcaster-mage-lvl-2,,3,humanoid (any race),Medium,12,13,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
598,spellcaster-mage-lvl-3,,3,humanoid (any race),Medium,12,18,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
599,spellcaster-mage-lvl-4,,3,humanoid (any race),Medium,12,22,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
600,spellcaster-mage-lvl-5,,3,humanoid (any race),Medium,12,27,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
601,spellcaster-mage-lvl-6,,3,humanoid (any race),Medium,12,31,,any alignment,0,Essentials Kit,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
602,spider,https://www.aidedd.org/dnd/monstres.php?vo=spider,3,beast,Tiny,12,1,,unaligned,0,Monster Manual (SRD),2.0,14.0,8.0,1.0,10.0,2.0,1,0,0,0,0,0,0
603,spined-devil,,5,fiend (devil),Small,13,22,fly,lawful evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
604,spirit-naga,https://www.aidedd.org/dnd/monstres.php?vo=spirit-naga,11,monstrosity,Large,15,75,,chaotic evil,0,Monster Manual (SRD),18.0,17.0,14.0,16.0,15.0,16.0,1,0,0,0,0,0,0
605,spirit-troll,,14,giant,Large,17,97,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
606,spring-eladrin,,13,fey (elf),Medium,19,127,,chaotic neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
607,sprite,https://www.aidedd.org/dnd/monstres.php?vo=sprite,1,fey,Tiny,15,2,fly,neutral good,0,Monster Manual (SRD),3.0,18.0,10.0,14.0,13.0,11.0,1,0,0,0,0,0,0
608,spy,https://www.aidedd.org/dnd/monstres.php?vo=spy,4,humanoid (any race),Medium,12,27,,any alignment,0,Monster Manual (SRD),10.0,15.0,10.0,12.0,14.0,16.0,1,0,0,0,0,0,0
609,star-spawn-grue,,1,aberration,Small,11,17,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
610,star-spawn-hulk,,13,aberration,Large,16,136,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
611,star-spawn-larva-mage,,19,aberration,Medium,16,168,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
612,star-spawn-mangler,,8,aberration,Medium,14,71,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
613,star-spawn-seer,,16,aberration,Medium,17,153,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
614,steam-mephit,https://www.aidedd.org/dnd/monstres.php?vo=steam-mephit,1,elemental,Small,10,21,fly,neutral evil,0,Monster Manual (SRD),5.0,11.0,10.0,11.0,10.0,12.0,1,0,0,0,0,0,0
615,steel-predator,,19,construct,Large,20,207,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
616,stegosaurus,,7,beast,Huge,13,76,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
617,stirge,https://www.aidedd.org/dnd/monstres.php?vo=stirge,0,beast,Tiny,14,2,fly,unaligned,0,Monster Manual (SRD),4.0,16.0,11.0,2.0,8.0,6.0,1,0,0,0,0,0,0
618,stone-cursed,,4,construct,Medium,17,19,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
619,stone-giant,https://www.aidedd.org/dnd/monstres.php?vo=stone-giant,10,giant,Huge,17,126,,neutral,0,Monster Manual (SRD),23.0,15.0,20.0,10.0,12.0,9.0,1,0,0,0,0,0,0
620,stone-giant-dreamwalker,https://www.aidedd.org/dnd/monstres.php?vo=stone-giant-dreamwalker,13,giant (stone giant),Huge,18,161,,chaotic neutral,0,Volo's Guide to Monsters,23.0,14.0,21.0,10.0,8.0,12.0,1,0,0,0,0,0,0
621,stone-golem,https://www.aidedd.org/dnd/monstres.php?vo=stone-golem,13,construct,Large,17,178,,unaligned,0,Monster Manual (SRD),22.0,9.0,20.0,3.0,11.0,1.0,1,0,0,0,0,0,0
622,stone-juggernaut,,15,construct,Large,15,157,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
623,storm-giant,https://www.aidedd.org/dnd/monstres.php?vo=storm-giant,16,giant,Huge,16,230,swim,chaotic good,0,Monster Manual (SRD),29.0,14.0,20.0,16.0,18.0,18.0,1,0,0,0,0,0,0
624,storm-giant-quintessent,,19,giant (storm giant),Huge,12,230,"fly, swim",chaotic good,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
625,strahd-von-zarovich,,18,undead (shapechanger),Medium,16,144,,lawful evil,0,Adventures (Curse of Strahd),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
626,su-monster,,4,monstrosity,Medium,12,27,,chaotic evil,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
627,succubus,https://www.aidedd.org/dnd/monstres.php?vo=succubus,7,fiend (shapechanger),Medium,15,66,fly,neutral evil,0,Monster Manual (SRD),8.0,17.0,13.0,15.0,12.0,20.0,1,0,0,0,0,0,0
628,summer-eladrin,,13,fey (elf),Medium,19,127,,chaotic neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
629,swarm-of-bats,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-bats,1,swarm of Tiny beasts,Medium,12,22,fly,unaligned,0,Monster Manual (SRD),5.0,15.0,10.0,2.0,12.0,4.0,1,0,0,0,0,0,0
630,swarm-of-cranium-rats,,8,swarm of Tiny beasts,Medium,12,36,,lawful evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
631,swarm-of-insects,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-insects,2,swarm of Tiny beasts,Medium,12,22,,unaligned,0,Monster Manual (SRD),3.0,13.0,10.0,1.0,7.0,1.0,1,0,0,0,0,0,0
632,swarm-of-poisonous-snakes,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-poisonous-snakes,5,swarm of Tiny beasts,Medium,14,36,swim,unaligned,0,Monster Manual (SRD),8.0,18.0,11.0,1.0,10.0,3.0,1,0,0,0,0,0,0
633,swarm-of-quippers,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-quippers,4,swarm of Tiny beasts,Medium,13,28,swim,unaligned,0,Monster Manual (SRD),13.0,16.0,9.0,1.0,7.0,2.0,1,0,0,0,0,0,0
634,swarm-of-rats,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-rats,1,swarm of Tiny beasts,Medium,10,24,,unaligned,0,Monster Manual (SRD),9.0,11.0,9.0,2.0,10.0,3.0,1,0,0,0,0,0,0
635,swarm-of-ravens,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-ravens,1,swarm of Tiny beasts,Medium,12,24,fly,unaligned,0,Monster Manual (SRD),6.0,14.0,8.0,3.0,12.0,6.0,1,0,0,0,0,0,0
636,swarm-of-rot-grubs,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-rot-grubs,2,swarm of Tiny beasts,Medium,8,22,,unaligned,0,Volo's Guide to Monsters,2.0,7.0,10.0,1.0,2.0,1.0,1,0,0,0,0,0,0
637,swashbuckler,,6,humanoid (any race),Medium,17,66,,any non-lawful alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
638,sword-wraith-commander,,11,undead,Medium,18,127,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
639,sword-wraith-warrior,,6,undead,Medium,16,45,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
640,tabaxi-hunter,,4,humanoid (tabaxi),Medium,14,40,,chaotic good,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
641,tabaxi-minstrel,,1,humanoid (tabaxi),Medium,12,22,,chaotic good,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
642,tanarukk,https://www.aidedd.org/dnd/monstres.php?vo=tanarukk,8,"fiend (demon, orc)",Medium,14,95,,chaotic evil,0,Volo's Guide to Monsters,18.0,13.0,20.0,9.0,9.0,9.0,1,0,0,0,0,0,0
643,tarrasque,https://www.aidedd.org/dnd/monstres.php?vo=tarrasque,33,monstrosity (titan),Gargantuan,25,676,,unaligned,1,Monster Manual (SRD),30.0,11.0,30.0,3.0,11.0,11.0,0,0,0,0,0,0,0
644,the-angry,,16,monstrosity,Medium,18,255,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
645,the-hungry,,14,monstrosity,Medium,17,225,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
646,the-lonely,,12,monstrosity,Medium,16,112,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
647,the-lost,,10,monstrosity,Medium,15,78,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
648,the-wretched,,1,monstrosity,Small,15,10,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
649,thorny,,4,plant,Medium,14,27,,neutral,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
650,thri-kreen,,4,humanoid (thri-kreen),Medium,15,33,,chaotic neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
651,thug,https://www.aidedd.org/dnd/monstres.php?vo=thug,2,humanoid (any race),Medium,11,32,,any non-good alignment,0,Monster Manual (SRD),15.0,11.0,14.0,10.0,10.0,11.0,1,0,0,0,0,0,0
652,tiamat,,33,fiend,Gargantuan,25,615,fly,chaotic evil,0,Adventures (Tyranny of Dragons),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
653,tiger,https://www.aidedd.org/dnd/monstres.php?vo=tiger,4,beast,Large,12,37,,unaligned,0,Monster Manual (SRD),17.0,15.0,14.0,3.0,12.0,8.0,1,0,0,0,0,0,0
654,titivilus,,19,fiend (devil),Medium,20,127,fly,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
655,tlincalli,,8,monstrosity,Large,15,85,,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
656,tortle,,1,humanoid (tortle),Medium,17,22,,lawful good,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
657,tortle-druid,,5,humanoid (tortle),Medium,17,33,,lawful neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
658,transmuter,,8,humanoid (any race),Medium,12,40,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
659,trapper,,6,monstrosity,Large,13,85,,unaligned,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
660,treant,https://www.aidedd.org/dnd/monstres.php?vo=treant,12,plant,Huge,16,138,,chaotic good,0,Monster Manual (SRD),23.0,8.0,21.0,12.0,16.0,12.0,1,0,0,0,0,0,0
661,tri-flower-frond,,2,plant,Medium,10,11,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
662,tribal-warrior,https://www.aidedd.org/dnd/monstres.php?vo=tribal-warrior,0,humanoid (any race),Medium,12,11,,any alignment,0,Monster Manual (SRD),13.0,11.0,12.0,8.0,11.0,8.0,1,0,0,0,0,0,0
663,triceratops,https://www.aidedd.org/dnd/monstres.php?vo=triceratops,8,beast,Huge,13,95,,unaligned,0,Monster Manual (SRD),22.0,9.0,17.0,2.0,11.0,5.0,1,0,0,0,0,0,0
664,tridrone,,2,construct,Medium,15,16,,lawful neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
665,troglodyte,https://www.aidedd.org/dnd/monstres.php?vo=troglodyte,1,humanoid (troglodyte),Medium,11,13,,chaotic evil,0,Monster Manual (BR),14.0,10.0,14.0,6.0,10.0,6.0,1,0,0,0,0,0,0
666,troll,https://www.aidedd.org/dnd/monstres.php?vo=troll,8,giant,Large,15,84,,chaotic evil,0,Monster Manual (SRD),18.0,13.0,20.0,7.0,9.0,7.0,1,0,0,0,0,0,0
667,twig-blight,https://www.aidedd.org/dnd/monstres.php?vo=twig-blight,0,plant,Small,13,4,,neutral evil,0,Monster Manual (SRD),6.0,13.0,12.0,4.0,8.0,3.0,1,0,0,0,0,0,0
668,tyrannosaurus-rex,https://www.aidedd.org/dnd/monstres.php?vo=tyrannosaurus-rex,11,beast,Huge,13,136,,unaligned,0,Monster Manual (SRD),25.0,10.0,19.0,2.0,12.0,9.0,1,0,0,0,0,0,0
669,ulitharid,,12,aberration,Large,15,127,,lawful evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
