,name,url,cr,type,size,ac,hp,speed,align,legendary,source,str,dex,con,int,wis,cha
632,swarm-of-poisonous-snakes,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-poisonous-snakes,2,swarm of Tiny beasts,Medium,14,36,swim,unaligned,0,Monster Manual (SRD),8.0,18.0,11.0,1.0,10.0,3.0
633,swarm-of-quippers,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-quippers,1,swarm of Tiny beasts,Medium,13,28,swim,unaligned,0,Monster Manual (SRD),13.0,16.0,9.0,1.0,7.0,2.0
634,swarm-of-rats,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-rats,1/4,swarm of Tiny beasts,Medium,10,24,0,unaligned,0,Monster Manual (SRD),9.0,11.0,9.0,2.0,10.0,3.0
635,swarm-of-ravens,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-ravens,1/4,swarm of Tiny beasts,Medium,12,24,fly,unaligned,0,Monster Manual (SRD),6.0,14.0,8.0,3.0,12.0,6.0
636,swarm-of-rot-grubs,https://www.aidedd.org/dnd/monstres.php?vo=swarm-of-rot-grubs,1/2,swarm of Tiny beasts,Medium,8,22,0,unaligned,0,Volo's Guide to Monsters,2.0,7.0,10.0,1.0,2.0,1.0
637,swashbuckler,0,3,humanoid (any race),Medium,17,66,0,any non-lawful alignment,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
638,sword-wraith-commander,0,8,undead,Medium,18,127,0,lawful evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
639,sword-wraith-warrior,0,3,undead,Medium,16,45,0,lawful evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
640,tabaxi-hunter,0,1,humanoid (tabaxi),Medium,14,40,0,chaotic good,0,Adventures (Tomb of Annihilation),0.0,0.0,0.0,0.0,0.0,0.0
641,tabaxi-minstrel,0,1/4,humanoid (tabaxi),Medium,12,22,0,chaotic good,0,Adventures (Tomb of Annihilation),0.0,0.0,0.0,0.0,0.0,0.0
642,tanarukk,https://www.aidedd.org/dnd/monstres.php?vo=tanarukk,5,"fiend (demon, orc)",Medium,14,95,0,chaotic evil,0,Volo's Guide to Monsters,18.0,13.0,20.0,9.0,9.0,9.0
643,tarrasque,https://www.aidedd.org/dnd/monstres.php?vo=tarrasque,30,monstrosity (titan),Gargantuan,25,676,0,unaligned,Legendary,Monster Manual (SRD),30.0,11.0,30.0,3.0,11.0,11.0
644,the-angry,0,13,monstrosity,Medium,18,255,0,neutral evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
645,the-hungry,0,11,monstrosity,Medium,17,225,0,neutral evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
646,the-lonely,0,9,monstrosity,Medium,16,112,0,neutral evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
647,the-lost,0,7,monstrosity,Medium,15,78,0,neutral evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
648,the-wretched,0,1/4,monstrosity,Small,15,10,0,neutral evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
649,thorny,0,1,plant,Medium,14,27,0,neutral,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
650,thri-kreen,0,1,humanoid (thri-kreen),Medium,15,33,0,chaotic neutral,0,Monster Manual,0.0,0.0,0.0,0.0,0.0,0.0
651,thug,https://www.aidedd.org/dnd/monstres.php?vo=thug,1/2,humanoid (any race),Medium,11,32,0,any non-good alignment,0,Monster Manual (SRD),15.0,11.0,14.0,10.0,10.0,11.0
652,tiamat,0,30,fiend,Gargantuan,25,615,fly,chaotic evil,0,Adventures (Tyranny of Dragons),0.0,0.0,0.0,0.0,0.0,0.0
653,tiger,https://www.aidedd.org/dnd/monstres.php?vo=tiger,1,beast,Large,12,37,0,unaligned,0,Monster Manual (SRD),17.0,15.0,14.0,3.0,12.0,8.0
654,titivilus,0,16,fiend (devil),Medium,20,127,fly,lawful evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
655,tlincalli,0,5,monstrosity,Large,15,85,0,neutral evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
656,tortle,0,1/4,humanoid (tortle),Medium,17,22,0,lawful good,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
657,tortle-druid,0,2,humanoid (tortle),Medium,17,33,0,lawful neutral,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
658,transmuter,0,5,humanoid (any race),Medium,12,40,0,any alignment,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
659,trapper,0,3,monstrosity,Large,13,85,0,unaligned,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
660,treant,https://www.aidedd.org/dnd/monstres.php?vo=treant,9,plant,Huge,16,138,0,chaotic good,0,Monster Manual (SRD),23.0,8.0,21.0,12.0,16.0,12.0
661,tri-flower-frond,0,1/2,plant,Medium,10,11,0,unaligned,0,Adventures (Tomb of Annihilation),0.0,0.0,0.0,0.0,0.0,0.0
662,tribal-warrior,https://www.aidedd.org/dnd/monstres.php?vo=tribal-warrior,1/8,humanoid (any race),Medium,12,11,0,any alignment,0,Monster Manual (SRD),13.0,11.0,12.0,8.0,11.0,8.0
663,triceratops,https://www.aidedd.org/dnd/monstres.php?vo=triceratops,5,beast,Huge,13,95,0,unaligned,0,Monster Manual (SRD),22.0,9.0,17.0,2.0,11.0,5.0
664,tridrone,0,1/2,construct,Medium,15,16,0,lawful neutral,0,Monster Manual,0.0,0.0,0.0,0.0,0.0,0.0
665,troglodyte,https://www.aidedd.org/dnd/monstres.php?vo=troglodyte,1/4,humanoid (troglodyte),Medium,11,13,0,chaotic evil,0,Monster Manual (BR),14.0,10.0,14.0,6.0,10.0,6.0
666,troll,https://www.aidedd.org/dnd/monstres.php?vo=troll,5,giant,Large,15,84,0,chaotic evil,0,Monster Manual (SRD),18.0,13.0,20.0,7.0,9.0,7.0
667,twig-blight,https://www.aidedd.org/dnd/monstres.php?vo=twig-blight,1/8,plant,Small,13,4,0,neutral evil,0,Monster Manual (SRD),6.0,13.0,12.0,4.0,8.0,3.0
668,tyrannosaurus-rex,https://www.aidedd.org/dnd/monstres.php?vo=tyrannosaurus-rex,8,beast,Huge,13,136,0,unaligned,0,Monster Manual (SRD),25.0,10.0,19.0,2.0,12.0,9.0
669,ulitharid,0,9,aberration,Large,15,127,0,lawful evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
670,ultroloth,0,13,fiend (yugoloth),Medium,19,153,fly,neutral evil,0,Monster Manual,0.0,0.0,0.0,0.0,0.0,0.0
671,umber-hulk,https://www.aidedd.org/dnd/monstres.php?vo=umber-hulk,5,monstrosity,Large,18,93,0,chaotic evil,0,Monster Manual (BR),20.0,13.0,16.0,9.0,10.0,10.0
672,unicorn,https://www.aidedd.org/dnd/monstres.php?vo=unicorn,5,celestial,Large,12,67,0,lawful good,Legendary,Monster Manual (SRD),18.0,14.0,15.0,11.0,17.0,16.0
673,uthgardt-shaman,0,2,humanoid (human),Medium,13,38,0,neutral evil,0,Adventures (Storm King's Thunder),0.0,0.0,0.0,0.0,0.0,0.0
674,vajra-safahr,0,13,humanoid (human),Medium,14,126,0,lawful neutral,0,Adventures (Dragon Heist),0.0,0.0,0.0,0.0,0.0,0.0
675,vampire,https://www.aidedd.org/dnd/monstres.php?vo=vampire,13,undead (shapechanger),Medium,16,144,0,lawful evil,Legendary,Monster Manual (SRD),18.0,18.0,18.0,17.0,15.0,18.0
676,vampire-spawn,https://www.aidedd.org/dnd/monstres.php?vo=vampire-spawn,5,undead,Medium,15,82,0,neutral evil,0,Monster Manual (SRD),16.0,16.0,16.0,11.0,10.0,12.0
677,vampiric-mist,0,3,undead,Medium,13,30,fly,chaotic evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
678,vargouille,0,1,fiend,Tiny,12,13,fly,chaotic evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
679,vegepygmy,0,1/4,plant,Small,13,9,0,neutral,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
680,vegepygmy-chief,0,2,plant,Small,14,33,0,neutral,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
681,velociraptor,0,1/4,beast,Tiny,13,10,0,unaligned,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
682,venerable-shadow,https://www.aidedd.org/dnd/monstres.php?vo=venerable-shadow,2,undead,Medium,13,27,0,chaotic evil,0,Extra (AideDD),6.0,16.0,13.0,6.0,12.0,10.0
683,venom-troll,0,7,giant,Large,15,94,0,chaotic evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
684,veteran,https://www.aidedd.org/dnd/monstres.php?vo=veteran,3,humanoid (any race),Medium,17,58,0,any alignment,0,Monster Manual (SRD),16.0,13.0,14.0,10.0,11.0,10.0
685,vine-blight,0,1/2,plant,Medium,12,26,0,neutral evil,0,Monster Manual,0.0,0.0,0.0,0.0,0.0,0.0
686,violet-fungus,https://www.aidedd.org/dnd/monstres.php?vo=violet-fungus,1/4,plant,Medium,5,18,0,unaligned,0,Monster Manual (SRD),3.0,1.0,10.0,1.0,3.0,1.0
687,vrock,https://www.aidedd.org/dnd/monstres.php?vo=vrock,6,fiend (demon),Large,15,104,fly,chaotic evil,0,Monster Manual (SRD),17.0,15.0,18.0,8.0,13.0,8.0
688,vulture,https://www.aidedd.org/dnd/monstres.php?vo=vulture,0,beast,Medium,10,5,fly,unaligned,0,Monster Manual (SRD),7.0,10.0,13.0,2.0,12.0,4.0
689,war-priest,0,9,humanoid (any race),Medium,18,117,0,any alignment,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
690,warhorse,https://www.aidedd.org/dnd/monstres.php?vo=warhorse,1/2,beast,Large,11,19,0,unaligned,0,Monster Manual (SRD),18.0,12.0,13.0,2.0,12.0,7.0
691,warhorse-skeleton,https://www.aidedd.org/dnd/monstres.php?vo=warhorse-skeleton,1/2,undead,Large,13,22,0,lawful evil,0,Monster Manual (SRD),18.0,12.0,15.0,2.0,8.0,5.0
692,warlock-of-the-archfey,0,4,humanoid (any race),Medium,11,49,0,any alignment,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
693,warlock-of-the-fiend,0,7,humanoid (any race),Medium,12,78,0,any alignment,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
694,warlock-of-the-great-old-one,0,6,humanoid (any race),Medium,12,91,0,any alignment,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
695,warlord,0,12,humanoid (any race),Medium,18,229,0,any alignment,Legendary,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
696,warrior-lvl-1,0,0,humanoid (any race),Medium,16,13,0,any alignment,0,Essentials Kit,0.0,0.0,0.0,0.0,0.0,0.0
697,warrior-lvl-2,0,0,humanoid (any race),Medium,16,19,0,any alignment,0,Essentials Kit,0.0,0.0,0.0,0.0,0.0,0.0
698,warrior-lvl-3,0,0,humanoid (any race),Medium,16,26,0,any alignment,0,Essentials Kit,0.0,0.0,0.0,0.0,0.0,0.0
699,warrior-lvl-4,0,0,humanoid (any race),Medium,16,32,0,any alignment,0,Essentials Kit,0.0,0.0,0.0,0.0,0.0,0.0
700,warrior-lvl-5,0,0,humanoid (any race),Medium,16,39,0,any alignment,0,Essentials Kit,0.0,0.0,0.0,0.0,0.0,0.0
701,warrior-lvl-6,0,0,humanoid (any race),Medium,16,45,0,any alignment,0,Essentials Kit,0.0,0.0,0.0,0.0,0.0,0.0
702,wastrilith,0,13,fiend (demon),Large,18,157,swim,chaotic evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
703,water-elemental,https://www.aidedd.org/dnd/monstres.php?vo=water-elemental,5,elemental,Large,14,114,swim,neutral,0,Monster Manual (SRD),18.0,14.0,18.0,5.0,10.0,8.0
704,water-elemental-myrmidon,0,7,elemental,Medium,18,127,swim,neutral,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
705,water-weird,https://www.aidedd.org/dnd/monstres.php?vo=water-weird,3,elemental,Large,13,58,swim,neutral,0,Monster Manual (BR),17.0,16.0,13.0,11.0,10.0,10.0
706,weasel,https://www.aidedd.org/dnd/monstres.php?vo=weasel,0,beast,Tiny,13,1,0,unaligned,0,Monster Manual (SRD),3.0,16.0,8.0,2.0,12.0,3.0
707,werebear,https://www.aidedd.org/dnd/monstres.php?vo=werebear,5,"humanoid (human, shapechanger)",Medium,10,135,0,neutral good,0,Monster Manual (SRD),19.0,10.0,17.0,11.0,12.0,12.0
708,wereboar,https://www.aidedd.org/dnd/monstres.php?vo=wereboar,4,"humanoid (human, shapechanger)",Medium,10,78,0,neutral evil,0,Monster Manual (SRD),17.0,10.0,15.0,10.0,11.0,8.0
709,wererat,https://www.aidedd.org/dnd/monstres.php?vo=wererat,2,"humanoid (human, shapechanger)",Medium,12,33,0,lawful evil,0,Monster Manual (SRD),10.0,15.0,12.0,11.0,10.0,8.0
710,weretiger,https://www.aidedd.org/dnd/monstres.php?vo=weretiger,4,"humanoid (human, shapechanger)",Medium,12,120,0,neutral,0,Monster Manual (SRD),17.0,15.0,16.0,10.0,13.0,11.0
711,werewolf,https://www.aidedd.org/dnd/monstres.php?vo=werewolf,3,"humanoid (human, shapechanger)",Medium,11,58,0,chaotic evil,0,Monster Manual (SRD),15.0,13.0,14.0,10.0,11.0,10.0
712,white-abishai,0,6,fiend (devil),Medium,15,68,fly,lawful evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
713,white-dragon-wyrmling,https://www.aidedd.org/dnd/monstres.php?vo=white-dragon-wyrmling,2,dragon,Medium,16,32,"fly, swim",chaotic evil,0,Monster Manual (SRD),14.0,10.0,14.0,5.0,10.0,11.0
714,wight,https://www.aidedd.org/dnd/monstres.php?vo=wight,3,undead,Medium,14,45,0,neutral evil,0,Monster Manual (SRD),15.0,14.0,16.0,10.0,13.0,15.0
715,wild-dog,https://www.aidedd.org/dnd/monstres.php?vo=wild-dog,1/8,beast,Medium,12,5,0,unaligned,0,Extra (Adventurers League),13.0,14.0,12.0,3.0,12.0,7.0
716,wild-dog-alpha,https://www.aidedd.org/dnd/monstres.php?vo=wild-dog-alpha,1,beast,Large,12,26,0,unaligned,0,Extra (Adventurers League),17.0,15.0,13.0,3.0,12.0,8.0
717,will-o--wisp,https://www.aidedd.org/dnd/monstres.php?vo=will-o--wisp,2,undead,Tiny,19,22,fly,chaotic evil,0,Monster Manual (SRD),1.0,28.0,10.0,13.0,14.0,11.0
718,winged-kobold,https://www.aidedd.org/dnd/monstres.php?vo=winged-kobold,1/4,humanoid (kobold),Small,13,7,fly,lawful evil,0,Monster Manual (BR),7.0,16.0,9.0,8.0,7.0,8.0
719,winter-eladrin,0,10,fey (elf),Medium,19,127,0,chaotic neutral,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
720,winter-wolf,https://www.aidedd.org/dnd/monstres.php?vo=winter-wolf,3,monstrosity,Large,13,75,0,neutral evil,0,Monster Manual (SRD),18.0,13.0,14.0,7.0,12.0,8.0
721,wolf,https://www.aidedd.org/dnd/monstres.php?vo=wolf,1/4,beast,Medium,13,11,0,unaligned,0,Monster Manual (SRD),12.0,15.0,12.0,3.0,12.0,6.0
722,wood-woad,0,5,plant,Medium,18,75,0,lawful neutral,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
723,worg,https://www.aidedd.org/dnd/monstres.php?vo=worg,1/2,monstrosity,Large,13,26,0,neutral evil,0,Monster Manual (SRD),16.0,13.0,13.0,7.0,11.0,8.0
724,wraith,https://www.aidedd.org/dnd/monstres.php?vo=wraith,5,undead,Medium,13,67,fly,neutral evil,0,Monster Manual (SRD),6.0,16.0,16.0,12.0,14.0,15.0
725,wyvern,https://www.aidedd.org/dnd/monstres.php?vo=wyvern,6,dragon,Large,13,110,fly,unaligned,0,Monster Manual (SRD),19.0,10.0,16.0,5.0,12.0,6.0
726,xorn,https://www.aidedd.org/dnd/monstres.php?vo=xorn,5,elemental,Medium,19,73,0,neutral,0,Monster Manual (SRD),17.0,10.0,22.0,11.0,10.0,11.0
727,xvart,0,1/8,humanoid (xvart),Small,13,7,0,chaotic evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
728,xvart-warlock-of-raxivort,0,1,humanoid (xvart),Small,12,22,0,chaotic evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
729,yagnoloth,0,11,fiend (yugoloth),Large,17,147,0,neutral evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
730,yan-c-bin,0,18,elemental,Huge,22,283,fly,neutral evil,0,Adventures (Princes of the Apocalypse),0.0,0.0,0.0,0.0,0.0,0.0
731,yeenoghu,0,24,fiend (demon),Huge,20,333,0,chaotic evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
732,yellow-musk-creeper,0,2,plant,Medium,6,60,0,unaligned,0,Adventures (Tomb of Annihilation),0.0,0.0,0.0,0.0,0.0,0.0
733,yellow-musk-zombie,0,1/4,undead,Medium,9,33,0,unaligned,0,Adventures (Tomb of Annihilation),0.0,0.0,0.0,0.0,0.0,0.0
734,yeth-hound,0,4,fey,Large,14,51,fly,neutral evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
735,yeti,https://www.aidedd.org/dnd/monstres.php?vo=yeti,3,monstrosity,Large,12,51,0,chaotic evil,0,Monster Manual (SRD),18.0,13.0,16.0,8.0,12.0,7.0
736,yochlol,0,10,"fiend (demon, shapechanger)",Medium,15,136,0,chaotic evil,0,Monster Manual,0.0,0.0,0.0,0.0,0.0,0.0
737,young-black-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-black-dragon,7,dragon,Large,18,127,"fly, swim",chaotic evil,0,Monster Manual (SRD),19.0,14.0,17.0,12.0,11.0,15.0
738,young-blue-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-blue-dragon,9,dragon,Large,18,152,fly,lawful evil,0,Monster Manual (SRD),21.0,10.0,19.0,14.0,13.0,17.0
739,young-brass-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-brass-dragon,6,dragon,Large,17,110,fly,chaotic good,0,Monster Manual (SRD),19.0,10.0,17.0,12.0,11.0,15.0
740,young-bronze-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-bronze-dragon,8,dragon,Large,18,142,"fly, swim",lawful good,0,Monster Manual (SRD),21.0,10.0,19.0,14.0,13.0,17.0
741,young-copper-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-copper-dragon,7,dragon,Large,17,119,fly,chaotic good,0,Monster Manual (SRD),19.0,12.0,17.0,16.0,13.0,15.0
742,young-gold-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-gold-dragon,10,dragon,Large,18,178,"fly, swim",lawful good,0,Monster Manual (SRD),23.0,14.0,21.0,16.0,13.0,20.0
743,young-green-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-green-dragon,8,dragon,Large,18,136,"fly, swim",lawful evil,0,Monster Manual (SRD),19.0,12.0,17.0,16.0,13.0,15.0
744,young-kruthik,0,1/8,monstrosity,Small,16,9,0,unaligned,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
745,young-red-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-red-dragon,10,dragon,Large,18,178,fly,chaotic evil,0,Monster Manual (SRD),23.0,10.0,21.0,14.0,11.0,19.0
746,young-red-shadow-dragon,0,13,dragon,Large,18,178,fly,chaotic evil,0,Monster Manual,0.0,0.0,0.0,0.0,0.0,0.0
747,young-remorhaz,0,5,monstrosity,Large,14,93,0,unaligned,0,Monster Manual,0.0,0.0,0.0,0.0,0.0,0.0
748,young-silver-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-silver-dragon,9,dragon,Large,18,168,fly,lawful good,0,Monster Manual (SRD),23.0,10.0,21.0,14.0,11.0,19.0
749,young-white-dragon,https://www.aidedd.org/dnd/monstres.php?vo=young-white-dragon,6,dragon,Large,17,133,"fly, swim",chaotic evil,0,Monster Manual (SRD),18.0,10.0,18.0,6.0,11.0,12.0
750,yuan-ti-abomination,https://www.aidedd.org/dnd/monstres.php?vo=yuan-ti-abomination,7,"monstrosity (shapechanger, yuan-ti)",Large,15,127,0,neutral evil,0,Monster Manual (BR),19.0,16.0,17.0,17.0,15.0,18.0
751,yuan-ti-anathema,0,12,"monstrosity (shapechanger, yuan-ti)",Huge,16,189,swim,neutral evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
752,yuan-ti-broodguard,0,2,humanoid (yuan-ti),Medium,14,45,0,neutral evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
753,yuan-ti-malison,https://www.aidedd.org/dnd/monstres.php?vo=yuan-ti-malison,3,"monstrosity (shapechanger, yuan-ti)",Medium,12,66,0,neutral evil,0,Monster Manual (BR),16.0,14.0,13.0,14.0,12.0,16.0
754,yuan-ti-mind-whisperer,0,4,"monstrosity (shapechanger, yuan-ti)",Medium,14,71,0,neutral evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
755,yuan-ti-nightmare-speaker,https://www.aidedd.org/dnd/monstres.php?vo=yuan-ti-nightmare-speaker,4,"monstrosity (shapechanger, yuan-ti)",Medium,14,71,0,neutral evil,0,Volo's Guide to Monsters,16.0,14.0,13.0,14.0,12.0,16.0
756,yuan-ti-pit-master,0,5,"monstrosity (shapechanger, yuan-ti)",Medium,14,88,0,neutral evil,0,Volo's Guide to Monsters,0.0,0.0,0.0,0.0,0.0,0.0
757,yuan-ti-pureblood,https://www.aidedd.org/dnd/monstres.php?vo=yuan-ti-pureblood,1,humanoid (yuan-ti),Medium,11,40,0,neutral evil,0,Monster Manual (BR),11.0,12.0,11.0,13.0,12.0,14.0
758,zaratan,0,22,elemental,Gargantuan,21,307,swim,neutral,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
759,zariel,https://www.aidedd.org/dnd/monstres.php?vo=zariel,26,fiend (devil),Large,21,580,fly,lawful evil,Legendary,Mordenkainen's Tome of Foes,27.0,24.0,28.0,26.0,27.0,30.0
760,zombie,https://www.aidedd.org/dnd/monstres.php?vo=zombie,1/4,undead,Medium,8,22,0,neutral evil,0,Monster Manual (SRD),13.0,6.0,16.0,3.0,6.0,5.0
761,zuggtmoy,0,23,fiend (demon),Large,18,304,0,chaotic evil,0,Mordenkainen's Tome of Foes,0.0,0.0,0.0,0.0,0.0,0.0
