,Unnamed: 0,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,name_missing,isNamedCreature_missing,isNpc_missing,ac_missing,hp/average_missing,hp/formula_missing,alignment_missing,type_missing,swarm_missing,size_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,initiative/advantageMode_missing,passive_missing,senseTags_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,conditionInflict_missing,damageTags_missing,savingThrowForced_missing,legendaryActions_missing,legendary_missing,vulnerable_missing,languages_missing,languageTags_missing,environment_missing,miscTags_missing,source_missing,summonedBySpell_missing,summonedBySpellLevel_missing,variant_missing,reprinted_missing,sidekickHidden_missing
228,228,Clasp Enforcer,0,1,11,16,102,12d8 + 48,,humanoid,any,,M,16,12,18,8,11,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,8,-1,-1,-1,-1,-1,-1,0,10,,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",True,False,"[""frightened""]",B,,-1,0,,,,False,,,,,"[""Common"",""Thieves' cant""]","C,TC",warhammer,,"MLW,MW",TDCSR,False,"[""Clasp""]",,-1,,,,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
1328,1328,Jermlaine,0,0,3,11,3,1d4 + 1,N E,humanoid,jermlaine,,T,4,12,13,10,11,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,30,,-1,,-1,,-1,,-1,True,"[""Magic Resistance""]",,,,,,True,,False,False,,"B, P",,-1,0,,,,False,,,,,"[""Undercommon""]",U,"club, dart",,"MLW,MW, RW, THW",MFF,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
176,176,Cranium Rat,0,0,6,12,2,1d4,U,aberration,,,T,2,14,10,4,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,30,,-1,,-1,,-1,,-1,True,,,,,,,True,,True,False,,P,,-1,0,,,,False,,,,,"[""telepathy 30 ft.""]",TP,,"underdark, urban","AOE, MW",MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
1188,1188,Githzerai Monk,0,0,8,14,38,7d8 + 7,L N,humanoid,gith,,M,12,15,12,13,14,10,-1,3,4,-1,4,3,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,,30,,-1,,-1,,-1,,-1,True,,Wis,,"I,P",,,True,"[""Multiattack""]",False,False,,"B, Y",,-1,0,,,,False,,,,,gith,GTH,,,MW,MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1
2572,2572,Edimmu,0,0,10,15,75,10d8 + 30,C E,undead,,,M,1,19,16,12,18,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,B,0,,-1,,-1,hover,60,,-1,True,"[""Incorporeal Movement"",""Rejuvenation""]",,,,,,True,"[""Multiattack""]",False,False,"[""exhaustion""]","N,O","[""constitution""]",-1,0,,,,False,"[""acid"",""cold"",""fire"",""lightning"",""thunder"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""necrotic"",""poison""]","[""charmed"",""exhaustion"",""frightened"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""understands Common but can't speak""]","C,CS",,"desert, grassland",,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1
1638,1638,Flaming Skeleton,0,1,5,12,19,3d8 + 6,L E,undead,,,M,10,14,15,6,8,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,D,30,,-1,,-1,,-1,,-1,True,"[""Illumination""]",,,,,,True,,False,False,"[""grappled""]","F,P",,-1,0,,,,False,,"[""bludgeoning""]","[""fire"",""poison""]","[""exhaustion"",""poisoned""]","[""understands all languages it knew in life but can't speak""]","CS,LF",shortsword,mountain,"AOE, MLW,MW",TDCSR,False,"[""Skeletons""]",,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
2511,2511,Succubus,0,0,10,15,66,12d8 + 12,N E,fiend,shapechanger,,M,8,17,13,15,12,20,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,7,-1,-1,-1,-1,9,-1,-1,-1,9,-1,-1,-1,0,15,D,30,,-1,,-1,,60,,-1,True,shapechanger,,,,,,True,,False,False,"[""charmed""]","S,Y","[""constitution"",""wisdom""]",-1,0,,,,False,"[""cold"",""fire"",""lightning"",""poison"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,,,"[""Abyssal"",""Common"",""Infernal"",""telepathy 60 ft.""]","AB,C,I,TP",,urban,"HPR, MW",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
1082,1082,Evil Mage,0,0,7,12,22,5d8,L E,humanoid,Human,,M,9,14,11,17,12,11,-1,5,3,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,,30,,-1,,-1,,-1,,-1,False,,Int,"L,O",CW,,"[""dexterity"",""wisdom""]",True,,False,False,,B,,-1,0,,,,False,,,,,"[""Common"",""Draconic"",""Dwarvish"",""Elvish""]","C,D,DR,E",quarterstaff,,MW,HftT,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
862,862,Bastian Thermandar,0,0,14,15,78,12d8 + 24,N E,humanoid,Genasi,,M,12,14,15,11,9,18,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,0,9,D,30,,-1,,-1,,-1,,-1,False,,Con,"F,L,O","CS,I",,"[""dexterity"",""wisdom""]",True,,False,False,,P,,-1,0,,,,False,"[""fire""]",,,,"[""Common"",""Ignan""]","C,IG",dagger,,"MLW,MW, RW, THW",PotA,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
1085,1085,Losser Mirklav,0,0,12,15,31,9d6,C E,humanoid,Halfling,,S,9,14,11,17,12,11,-1,6,4,-1,-1,-1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,,25,,-1,,-1,,-1,,-1,True,,Int,"B, C,F,N,O",CW,,"[""constitution"",""dexterity"",""wisdom""]",True,,False,False,,P,,-1,0,,,,False,,,,,"[""Common"",""Halfling""]","C,H",dagger,,"MLW,MW",WDH,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2870,2870,Eternal Flame Guardian,0,1,8,17,45,7d8 + 14,C E,humanoid,Human,,M,15,13,14,8,11,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,12,,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,"F,P,S",,-1,0,,,,False,"[""fire""]",,,,"[""Common""]",C,"heavy crossbow, longsword",,"MLW,MW, RNG, RW",PotA,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
1217,1217,Omin Dran,0,0,11,18,65,10d8 + 20,L N,humanoid,half-elf,,M,16,8,14,11,18,12,4,-1,7,-1,-1,-1,-1,-1,7,7,-1,-1,-1,-1,-1,-1,4,4,7,-1,4,-1,-1,-1,0,17,D,30,,-1,,-1,,-1,,-1,True,"[""Fey Ancestry""]",Wis,"F,N,O,R",CC,"[""deafened"",""paralyzed"",""prone""]","[""charisma"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,True,,B,,-1,0,,,,False,,,,,"[""Common"",""Dwarvish"",""Elvish"",""Goblin""]","C,D,E,GO",maul,,"MLW,MW",AI,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2409,2409,Catoblepas,0,0,11,14,84,8d10 + 40,U,monstrosity,,,L,19,12,21,3,14,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,D,30,,-1,,-1,,-1,,-1,True,"[""Keen Senses""]",,,,,,True,,False,False,"[""poisoned"",""stunned""]","B, N","[""constitution""]",-1,0,,,,False,,,,,,,,swamp,"MW, RCH",VGM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1
1409,1409,Duodrone,0,0,4,15,11,2d8 + 2,L N,construct,,,M,11,13,12,6,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,U,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,"B, P",,-1,0,,,,False,,,,,"[""Modron""]",OTH,javelin,,"MLW,MW, RW, THW",MM,False,"[""Modrons""]",,-1,,True,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1
2746,2746,Vegepygmy Moldmaker,0,1,9,15,44,8d6 + 16,N,plant,,,S,10,14,14,10,16,11,-1,2,5,-1,-1,-1,-1,-1,-1,5,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,D,30,,-1,,-1,,-1,,-1,True,"[""Camouflage"",""Regeneration""]",,,,,,True,"[""Multiattack""]",False,False,"[""blinded"",""deafened""]","I,S","[""constitution""]",-1,0,,,,False,"[""lightning"",""piercing""]",,,,"[""Vegepygmy""]",OTH,,,MW,QftIS,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
606,606,Faerie Dragon (Blue),0,0,8,15,14,4d4 + 4,C G,dragon,,,T,3,20,13,14,12,16,-1,-1,-1,-1,-1,-1,4,-1,-1,3,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,D,10,,-1,,-1,,60,,-1,True,"[""Magic Resistance""]",Cha,,I,"[""blinded""]","[""wisdom""]",True,"[""Breath Weapon""]",False,False,"[""invisible""]",P,"[""wisdom""]",-1,0,,"[""wisdom""]",,False,,,,,"[""Draconic"",""Sylvan""]","DR,S",,forest,MW,MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
695,695,Ekengarik,0,0,22,16,231,22d10 + 110,L E,fiend,,,L,23,16,21,14,17,21,10,-1,-1,10,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,10,-1,-1,-1,0,13,"B, SD",30,,-1,,-1,,-1,,-1,True,"[""Regeneration""]",Cha,"A, B, C, F, I, L, O, Y",O,"[""blinded"",""charmed"",""invisible"",""petrified"",""restrained""]","[""constitution"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,True,,"A, P","[""constitution"",""dexterity""]",-1,0,,,,False,"[""acid"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""cold"",""fire"",""poison""]","[""charmed"",""poisoned""]","[""Common"",""Formian"",""telepathy 120 ft.""]","C,TP",,,MW,CoA,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
652,652,Drow Arachnomancer,0,0,19,15,162,25d8 + 50,C E,humanoid,Elf,,M,11,17,14,19,14,16,8,9,-1,7,-1,-1,9,-1,-1,7,-1,8,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,0,17,"B, SD",30,,-1,,30,,-1,,-1,True,"[""Fey Ancestry"",""Spider Climb"",""Sunlight Sensitivity"",""Web Walker""]",Cha,"F,I,L,N,O,P","CL,I","[""charmed"",""frightened"",""invisible"",""paralyzed"",""restrained"",""unconscious""]","[""constitution"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,False,"[""paralyzed"",""poisoned"",""restrained""]","I,P","[""constitution""]",-1,0,,,,False,"[""poison""]",,,,"[""Elvish"",""Undercommon"",""can speak with spiders""]","E,U",,underdark,"MW, RW",MTF,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
506,506,Warlock of the Archfey,0,0,10,14,49,11d8,A,humanoid,any,,M,9,13,11,11,12,18,6,-1,3,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,2,6,-1,-1,-1,0,11,,30,,-1,,-1,,-1,,-1,False,,Cha,"O,Y","CL,I","[""charmed"",""frightened"",""paralyzed"",""unconscious""]","[""charisma"",""dexterity"",""intelligence"",""wisdom""]",True,,False,True,,P,,-1,0,,,,False,,,,"[""charmed""]","[""any two languages (usually Sylvan)""]","S,X",dagger,"arctic, forest, mountain, swamp, urban","MLW,MW, RW, THW",VGM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
848,848,Skull Lord,0,0,21,18,105,14d8 + 42,L E,undead,,,M,14,16,17,16,15,21,-1,-1,-1,-1,-1,-1,-1,8,-1,12,-1,8,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,0,22,D,30,,-1,,-1,,-1,,-1,True,"[""Legendary Resistances""]",Cha,"B, C,F,I,L,N,O,T",CS,,"[""constitution"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,False,,"B, N",,-1,0,,,,False,"[""cold"",""necrotic"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""blinded"",""charmed"",""deafened"",""exhaustion"",""frightened"",""poisoned"",""stunned"",""unconscious""]","[""all the languages it knew in life""]",LF,,"desert, swamp, underdark",MW,MTF,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
565,565,Mordakhesh,0,1,21,18,170,20d8 + 80,L E,fiend,,,M,20,16,18,15,17,20,10,-1,8,9,-1,10,-1,-1,8,8,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,10,-1,-1,-1,0,18,D,40,,-1,,-1,,-1,,-1,True,,Cha,"A, C,F,I,L,N,O,R,T, Y",I,,"[""constitution"",""wisdom""]",True,"[""Multiattack""]",False,False,,"O,S",,-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks that aren't silvered"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]","[{""cond"":true,""note"":""from magic weapons wielded by good creatures"",""vulnerable"":[""piercing""]}]",,,"[""Common"",""Infernal""]","C,I",greatsword,,"MLW,MW",ERLW,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
1158,1158,Witherbloom Professor of Growth,0,0,13,13,112,15d8 + 45,A,humanoid,druid,,S M,11,13,16,16,19,13,4,6,7,6,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,-1,-1,-1,7,0,14,,30,,-1,,-1,,-1,,-1,False,,Wis,,O,,,True,"[""Multiattack""]",False,False,,"I,P","[""strength""]",-1,0,,,,False,"[""poison""]",,,"[""poisoned""]","[""Common plus any four languages""]","C,X",,,RCH,SCC,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1911,1911,Valkyrie,0,0,17,18,150,20d8 + 60,N,celestial,,,M,18,18,16,12,19,18,8,5,8,7,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,18,U,30,,-1,,-1,,60,,-1,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,True,"[""frightened""]","P,R,S","[""wisdom""]",-1,0,,,,False,"[""acid"",""cold"",""fire"",""lightning"",""thunder""]",,"[""poison"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""from nonmagical attacks""}]","[""frightened"",""poisoned""]","[""all"",""telepathy 60 ft.""]","TP,XX","longsword, spear","any, planar","MLW,MW, RW, THW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2051,2051,Oozasis,0,0,15,7,217,14d20 + 70,U,ooze,,,G,18,5,20,8,20,13,5,3,9,-1,-1,-1,-1,3,9,9,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,0,19,B,20,,20,,-1,,-1,,20,True,"[""Amorphous""]",,,,,,True,"[""Multiattack""]",False,False,"[""grappled"",""restrained""]","A, B, Y","[""constitution"",""wisdom""]",-1,0,,,,False,"[""fire"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]","[""cold""]","[""acid""]","[""blinded"",""charmed"",""deafened"",""exhaustion"",""frightened"",""prone""]","[""telepathy 120 ft. understands all languages but can't speak""]","CS,TP,XX",,desert,"AOE, MW, RCH",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
2697,2697,Veteran,0,0,9,17,58,9d8 + 18,A,humanoid,any,,M,16,13,14,10,11,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,0,12,,30,,-1,,-1,,-1,,-1,False,,,,,,,True,"[""Multiattack""]",False,False,,"P,S",,-1,0,,,,False,,,,,"[""any one language (usually Common)""]","C,X","heavy crossbow, shortsword","coastal, mountain, grassland, hill, arctic, urban, forest, underdark","MLW,MW, RNG, RW",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
1186,1186,Steel Predator,0,0,22,20,207,18d10 + 108,L N,construct,,,L,24,17,22,4,14,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,17,"B, D",40,,-1,,-1,,-1,,-1,True,"[""Magic Resistance"",""Unusual Nature""]",Wis,O,O,,"[""charisma""]",True,"[""Multiattack""]",False,False,"[""stunned""]","L,O,T","[""constitution""]",-1,0,,,,False,"[""cold"",""lightning"",""necrotic"",""thunder""]",,"[""poison"",""psychic"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""from nonmagical attacks""}]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned"",""stunned""]","[""understands Modron and the language of its owner but can't speak""]","CS,OTH",,urban,"AOE, MW",MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
240,240,Awful Fisher,0,0,24,17,348,24d20 + 96,U,monstrosity,,,G,23,16,18,5,10,8,-1,-1,-1,10,9,-1,-1,-1,-1,6,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,16,"B, D",30,,-1,,30,,-1,,-1,True,"[""Legendary Resistances"",""Spider Climb""]",,,,,,True,"[""Multiattack""]",True,False,,S,"[""strength""]",-1,0,,,,False,,,,,,,,,"MW, RCH",CoA,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
2210,2210,Enderman,0,0,12,14,78,12d8 + 24,C N,aberration,,,M,15,18,15,10,18,11,-1,-1,-1,5,-1,5,-1,-1,-1,7,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,17,D,40,,-1,,-1,,-1,,-1,True,"[""Sunlight Sensitivity""]",,,,,,True,"[""Multiattack""]",False,False,,"B, C,N",,-1,0,,,,False,"[""necrotic""]",,,,"[""Endspeech""]",,,,"MW, RCH",MCV3MC,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1
